src_ip,dst_ip,src_port,dst_port,protocol,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,avg_pkt_size,pkt_size_entropy,duration,pkt_rate,byte_rate,syn_count,fin_count,rst_count,ack_count
10.0.2.15,74.125.207.16,48977,465,TCP,14,0,2547,0,181.92857142857142,3.3248629576173565,1.410297,9.926987010537496711685552759,1806.002565417071723190221634,1,1,0,13
74.125.207.16,10.0.2.15,465,48977,TCP,0,22,0,2145,97.5,2.09098996700847,1.322622,16.63362623636987741017463795,1621.778558046063047492027201,1,1,0,22
10.0.2.15,74.125.207.16,48978,465,TCP,15,0,2632,0,175.46666666666667,3.456564762130954,1.160260,12.92813679692482719390481444,2268.457069967076344957164773,1,1,0,14
74.125.207.16,10.0.2.15,465,48978,TCP,0,23,0,2199,95.6086956521739,2.032128525239341,1.109711,20.72611698000650619846068030,1981.597010392795962191958086,1,1,0,23
10.0.2.15,173.194.78.16,52888,993,TCP,226,0,19663,0,87.00442477876106,3.290563377521056,260.176605,0.8686407450047247714682109869,75.57558835853054505035147184,1,1,0,225
173.194.78.16,10.0.2.15,993,52888,TCP,0,294,0,26577,90.39795918367346,3.1449663301674775,260.069660,1.130466352745645147534702818,102.1918512140170445103054312,1,1,0,294
10.0.2.15,74.125.207.16,48980,465,TCP,16,0,2661,0,166.3125,3.149397470347699,1.259624,12.70220319714454472128190635,2112.535169225102093958197049,1,1,0,15
74.125.207.16,10.0.2.15,465,48980,TCP,0,22,0,2157,98.04545454545455,2.09098996700847,1.194774,18.41352423136091009680491875,1805.362353047521958127645898,1,1,0,22
10.0.2.15,74.125.207.16,48981,465,TCP,16,0,2657,0,166.0625,3.149397470347699,1.257702,12.72161450009620720965697757,2112.583107922226409753661837,1,1,0,15
74.125.207.16,10.0.2.15,465,48981,TCP,0,22,0,2151,97.77272727272727,2.09098996700847,1.181446,18.62124887637691439134755207,1820.650287867579220717662932,1,1,0,22
10.0.2.15,74.125.207.16,48982,465,TCP,17,0,2711,0,159.47058823529412,3.057476076289931,1.252721,13.57045982305716915418516972,2164.089210606352092764470301,1,1,0,16
74.125.207.16,10.0.2.15,465,48982,TCP,0,22,0,2145,97.5,2.09098996700847,1.194844,18.41244547405351660969967628,1795.213433720217869445718437,1,1,0,22
10.0.2.15,74.125.207.16,48983,465,TCP,17,0,2711,0,159.47058823529412,3.057476076289931,1.126447,15.09169983141683541258487971,2406.682249586531811971624053,1,1,0,16
74.125.207.16,10.0.2.15,465,48983,TCP,0,22,0,2145,97.5,2.09098996700847,1.081097,20.34970035066233649709508027,1984.095784189577808466770327,1,1,0,22
10.0.2.15,74.125.207.16,48984,465,TCP,18,0,2794,0,155.22222222222223,3.197159723424149,1.257048,14.31926227160776676785612005,2222.667710381783352743888857,1,1,0,17
74.125.207.16,10.0.2.15,465,48984,TCP,0,23,0,2205,95.8695652173913,2.032128525239341,1.196748,19.21874947775137288719095415,1842.493156453990313750263213,1,1,0,23
10.0.2.15,74.125.207.16,48985,465,TCP,17,0,2740,0,161.1764705882353,3.286895754518762,1.095098,15.52372481732228531145157785,2502.059176439003632551607253,1,1,0,16
74.125.207.16,10.0.2.15,465,48985,TCP,0,23,0,2211,96.1304347826087,2.032128525239341,1.046747,21.97283584285409941466275996,2112.258262980452774166059229,1,1,0,23
10.0.2.15,74.125.207.16,48986,465,TCP,16,0,2657,0,166.0625,3.149397470347699,1.379078,11.60195434921012444546283822,1926.649544115706290724672571,1,1,0,15
74.125.207.16,10.0.2.15,465,48986,TCP,0,22,0,2139,97.22727272727273,2.09098996700847,1.312134,16.76658024256668907291480901,1630.168869947733996680217112,1,1,0,22
10.0.2.15,74.125.207.16,48987,465,TCP,17,0,2738,0,161.05882352941177,3.286895754518762,1.283626,13.24373298764593425187710439,2133.020054127915763625853636,1,1,0,16
74.125.207.16,10.0.2.15,465,48987,TCP,0,23,0,2211,96.1304347826087,2.032128525239341,1.220963,18.83758967306953609568840333,1810.865685528554100329002599,1,1,0,23
10.0.2.15,74.125.207.16,48988,465,TCP,17,0,2740,0,161.1764705882353,3.286895754518762,1.207264,14.08142709465369629178042251,2269.594719961831049381079863,1,1,0,16
74.125.207.16,10.0.2.15,465,48988,TCP,0,23,0,2217,96.3913043478261,2.032128525239341,1.157527,19.86994687812897668909666902,1915.290096904867013901187618,1,1,0,23
10.0.2.15,74.125.207.16,48989,465,TCP,18,0,2792,0,155.11111111111111,3.197159723424149,1.357923,13.25553805333586661393908197,2056.081235828541088117662047,1,1,0,17
74.125.207.16,10.0.2.15,465,48989,TCP,0,23,0,2217,96.3913043478261,2.032128525239341,1.304873,17.62623642300821612524743787,1699.015919556922397811894338,1,1,0,23
10.0.2.15,74.125.207.16,48990,465,TCP,18,0,2794,0,155.22222222222223,3.197159723424149,1.247272,14.43149529533253372159400676,2240.088769731061067674091938,1,1,0,17
74.125.207.16,10.0.2.15,465,48990,TCP,0,23,0,2205,95.8695652173913,2.032128525239341,1.192263,19.29104568371240238101828204,1849.424162286341184788926604,1,1,0,23
10.0.2.15,74.125.207.16,48991,465,TCP,17,0,2740,0,161.1764705882353,3.286895754518762,3.760731,4.520397763094462220243883436,728.5817571105192049098965068,1,1,0,16
74.125.207.16,10.0.2.15,465,48991,TCP,0,23,0,2199,95.6086956521739,2.032128525239341,3.705355,6.207232505387472995165105638,593.4654034498718746246985781,1,1,0,23
10.0.2.15,74.125.207.16,48992,465,TCP,19,0,2848,0,149.89473684210526,3.1083757000539416,1.390776,13.66143793105431787721387197,2047.777643560141963910795124,1,1,0,18
74.125.207.16,10.0.2.15,465,48992,TCP,0,23,0,2205,95.8695652173913,2.032128525239341,1.337573,17.19532317114654676791472316,1648.508156190353722750085416,1,1,0,23
10.0.2.15,74.125.207.16,48993,465,TCP,18,0,2765,0,153.61111111111111,2.967064753975466,1.185566,15.18262163388626192046668005,2332.219378760861900560576130,1,1,0,17
74.125.207.16,10.0.2.15,465,48993,TCP,0,22,0,2139,97.22727272727273,2.09098996700847,1.136672,19.35474789561104698628980040,1881.809352214183159257903775,1,1,0,22
10.0.2.15,64.233.167.16,58406,993,TCP,27,0,2595,0,96.11111111111111,3.087496761102214,4.321552,6.247755436010026027686349719,600.4787169054080571054102785,1,1,0,26
64.233.167.16,10.0.2.15,993,58406,TCP,0,35,0,8401,240.02857142857144,3.1439439226233725,4.214316,8.305025062192773394306454476,1993.443301356613979587672116,1,1,0,35
10.0.2.15,74.125.207.16,48995,465,TCP,19,0,2819,0,148.3684210526316,2.8795064608120065,1.267287,14.99265754324000798556285987,2224.436927073346447963247473,1,1,0,18
74.125.207.16,10.0.2.15,465,48995,TCP,0,22,0,2139,97.22727272727273,2.09098996700847,1.214633,18.11246689329204788606929007,1761.025758397804110377373248,1,1,0,22
10.0.2.15,64.233.167.16,58408,993,TCP,25,0,2799,0,111.96,3.3426831892554922,4.721737,5.294661689119914980440460788,592.7903227138656812101139898,1,1,0,24
64.233.167.16,10.0.2.15,993,58408,TCP,0,34,0,4896,144.0,2.8798554875455857,4.616585,7.364751217620817119147595030,1060.524175337397665157253684,1,1,0,34
10.0.2.15,74.125.207.16,48997,465,TCP,20,0,2902,0,145.1,3.0219280948873624,1.319534,15.15686598450665159063730074,2199.261254351915145801472338,1,1,0,19
74.125.207.16,10.0.2.15,465,48997,TCP,0,23,0,2205,95.8695652173913,2.032128525239341,1.256097,18.31068778923920684469431899,1755.437677185758743154390147,1,1,0,23
10.0.2.15,64.233.167.16,58410,993,TCP,21,0,2531,0,120.52380952380952,3.463280517810811,4.208758,4.989595505372368760570220478,601.3650582903554920477727634,1,1,0,20
64.233.167.16,10.0.2.15,993,58410,TCP,0,32,0,4548,142.125,2.7660353655857572,4.103492,7.798236233919793190775076447,1108.324324745850607238907740,1,1,0,32
10.0.2.15,74.125.207.16,48999,465,TCP,18,0,2794,0,155.22222222222223,3.197159723424149,1.103475,16.31210494120845510772785972,2532.001178096467976166202225,1,1,0,17
74.125.207.16,10.0.2.15,465,48999,TCP,0,23,0,2217,96.3913043478261,2.032128525239341,1.050701,21.89014762525209360227124558,2110.019881964517022445015280,1,1,0,23
10.0.2.15,64.233.167.16,58412,993,TCP,24,0,2702,0,112.58333333333333,3.3129072918469555,4.211705,5.698404802805514631247915037,641.5454073825208555679944346,1,1,0,23
64.233.167.16,10.0.2.15,993,58412,TCP,0,34,0,4833,142.14705882352942,3.0437314206251695,4.109643,8.273224705892944958966022109,1176.014558928841264314199555,1,1,0,34
10.0.2.15,74.125.207.16,49001,465,TCP,16,0,2657,0,166.0625,3.149397470347699,1.418354,11.28068169159462306307170142,1873.298203410432092411344418,1,1,0,15
74.125.207.16,10.0.2.15,465,49001,TCP,0,22,0,2145,97.5,2.09098996700847,1.365844,16.10725675845850624229414194,1570.457533949704358623678839,1,1,0,22
10.0.2.15,64.233.167.16,58414,993,TCP,26,0,2853,0,109.73076923076923,3.2689289124151837,5.396494,4.817942908858973993114788972,528.6765814990251077829420361,1,1,0,25
64.233.167.16,10.0.2.15,993,58414,TCP,0,36,0,4954,137.61111111111111,3.0849625007211556,5.288104,6.807732979532929004422000778,936.8196994612813968862942181,1,1,0,36
10.0.2.15,74.125.207.16,49003,465,TCP,17,0,2740,0,161.1764705882353,3.286895754518762,1.261430,13.47676842948082731503135331,2172.137970398674520187406356,1,1,0,16
74.125.207.16,10.0.2.15,465,49003,TCP,0,23,0,2199,95.6086956521739,2.032128525239341,1.192110,19.29352157099596513744536997,1844.628431940005536401842112,1,1,0,23
10.0.2.15,64.233.167.16,58416,993,TCP,24,0,2745,0,114.375,3.418295834054489,4.966027,4.832837195609286860502369399,552.7557542478121846699585000,1,1,0,23
64.233.167.16,10.0.2.15,993,58416,TCP,0,33,0,4798,145.3939393939394,2.8781253829567635,4.862564,6.786543066579689233910340306,986.7222313166469377061155390,1,1,0,33
10.0.2.15,74.125.207.16,49005,465,TCP,19,0,2848,0,149.89473684210526,3.1083757000539416,1.219579,15.57914657435065707100565031,2335.232075986877438853899583,1,1,0,18
74.125.207.16,10.0.2.15,465,49005,TCP,0,23,0,2211,96.1304347826087,2.032128525239341,1.169844,19.66074109026502678989677256,1889.995589155477140541815832,1,1,0,23
10.0.2.15,64.233.167.16,58418,993,TCP,9,0,1148,0,127.55555555555556,2.2810361125534233,0.650139,13.84319353245998163469658027,1765.776241696006546292408239,1,1,0,8
64.233.167.16,10.0.2.15,993,58418,TCP,0,10,0,1048,104.8,1.3567796494470397,0.544097,18.37907578979483437695852026,1926.127142770498642705252924,1,1,0,10
10.0.2.15,74.125.207.16,49007,465,TCP,16,0,2655,0,165.9375,3.149397470347699,1.350201,11.85008750548992335215275355,1966.373895442234156247847543,1,1,0,15
74.125.207.16,10.0.2.15,465,49007,TCP,0,22,0,2151,97.77272727272727,2.09098996700847,1.283554,17.13990996872745517523999769,1675.815742851488912815510684,1,1,0,22
10.0.2.15,64.233.167.16,58420,993,TCP,84,0,8180,0,97.38095238095238,3.4253494563175195,49.227123,1.706376381166943272309454282,166.1685571183999519939444765,1,1,0,83
64.233.167.16,10.0.2.15,993,58420,TCP,0,111,0,11557,104.11711711711712,3.1611844685777672,49.121869,2.259686006654184921180421698,235.2719926027244606674066087,1,1,0,111
10.0.2.15,74.125.207.16,49009,465,TCP,19,0,2848,0,149.89473684210526,3.1083757000539416,1.451974,13.08563376479193153596414261,1961.467629585653737601362008,1,2,1,17
74.125.207.16,10.0.2.15,465,49009,TCP,0,24,0,2259,94.125,1.9764892117991655,1.396409,17.18694164818473670679578834,1617.720882635388342527153577,1,1,0,24
10.0.2.15,74.125.207.16,49010,465,TCP,16,0,2657,0,166.0625,3.149397470347699,1.114187,14.36024652953229574568721409,2384.698439310456862268182989,1,1,0,15
74.125.207.16,10.0.2.15,465,49010,TCP,0,22,0,2151,97.77272727272727,2.09098996700847,1.063317,20.68997298077619374090699199,2022.915085529526942576860898,1,1,0,22
10.0.2.15,74.125.207.16,49011,465,TCP,17,0,2740,0,161.1764705882353,3.286895754518762,1.392617,12.20723285727518765030155456,1967.518707584353774225074087,1,1,0,16
74.125.207.16,10.0.2.15,465,49011,TCP,0,23,0,2199,95.6086956521739,2.032128525239341,1.333988,17.24153440660635627906697811,1648.440615657712063376881951,1,1,0,23
10.0.2.15,74.125.207.16,49012,465,TCP,17,0,2711,0,159.47058823529412,3.057476076289931,1.158681,14.67185532514989026315267101,2339.729399204785441376875948,1,1,0,16
74.125.207.16,10.0.2.15,465,49012,TCP,0,22,0,2145,97.5,2.09098996700847,1.071333,20.53516507005758246968962965,2002.178594330614290794738891,1,1,0,22
10.0.2.15,74.125.207.16,49013,465,TCP,18,0,2794,0,155.22222222222223,3.197159723424149,1.312251,13.71688800389559619310634932,2129.165837938016431307730000,1,1,0,17
74.125.207.16,10.0.2.15,465,49013,TCP,0,23,0,2211,96.1304347826087,2.032128525239341,1.260616,18.24504845250258603730239819,1753.904440368835553411982713,1,1,0,23
10.0.2.15,64.233.167.16,58426,993,TCP,104,0,9767,0,93.91346153846153,3.322296037698106,164.804249,0.6310516909063430761424118379,59.26424870271396946810515790,1,0,0,103
64.233.167.16,10.0.2.15,993,58426,TCP,0,140,0,13867,99.05,3.403925188147338,164.663675,0.8502178759219360311252618405,84.21408061006776388295718531,1,0,0,140
10.0.2.15,74.125.207.16,49015,465,TCP,18,0,2794,0,155.22222222222223,3.197159723424149,1.408757,12.77722133767569566646341420,1983.308689859216316227709960,1,1,0,17
74.125.207.16,10.0.2.15,465,49015,TCP,0,23,0,2211,96.1304347826087,2.032128525239341,1.359318,16.92024971345924941772271095,1626.550961585147846199344083,1,1,0,23
10.0.2.15,74.125.207.16,49016,465,TCP,16,0,2657,0,166.0625,3.149397470347699,1.095944,14.59928609490995890300964283,2424.393947135985050331038812,1,1,0,15
74.125.207.16,10.0.2.15,465,49016,TCP,0,22,0,2157,98.04545454545455,2.09098996700847,1.042431,21.10451435154940710704113749,2069.201702558730505903987890,1,1,0,22
10.0.2.15,74.125.207.16,49017,465,TCP,14,0,2549,0,182.07142857142858,3.3248629576173565,1.122791,12.46892787704924603065040600,2270.235511328466295151991778,1,1,0,13
74.125.207.16,10.0.2.15,465,49017,TCP,0,22,0,2145,97.5,2.09098996700847,1.052385,20.90489697211571810696655692,2038.227454781282515429239299,1,1,0,22
10.0.2.15,74.125.207.16,49018,465,TCP,17,0,2711,0,159.47058823529412,3.057476076289931,1.234588,13.76977582804951935382491973,2195.874251167190998130550435,1,1,0,16
74.125.207.16,10.0.2.15,465,49018,TCP,0,22,0,2145,97.5,2.09098996700847,1.183810,18.58406332097211545771703229,1811.946173794781257127410649,1,1,0,22
10.0.2.15,74.125.207.16,49019,465,TCP,18,0,2794,0,155.22222222222223,3.197159723424149,1.190857,15.11516496103226499907209682,2346.209494506897133744857695,1,1,0,17
74.125.207.16,10.0.2.15,465,49019,TCP,0,23,0,2205,95.8695652173913,2.032128525239341,1.139765,20.17959842599132277267682373,1934.609327361342031032712884,1,1,0,23
10.0.2.15,137.116.32.77,40040,443,TCP,10,0,1630,0,163.0,2.5219280948873624,0.675828,14.79666424001373130441473274,2411.856271122238202619601437,1,1,0,9
137.116.32.77,10.0.2.15,443,40040,TCP,0,12,0,4252,354.3333333333333,1.584962500721156,0.640190,18.74443524578640716037426389,6641.778222090316937159280839,1,1,0,12
131.202.240.242,10.0.2.15,0,0,OTHER,0,90,0,5953,66.14444444444445,2.301917543856119,4597.376802,0.01957638102686019513264164245,1.294868847254430462495729973,0,0,0,0
10.0.2.15,131.202.240.242,0,0,OTHER,107,0,6728,0,62.87850467289719,2.508631622905335,4547.039672,0.02353179380837388040277472204,1.479644006941490349064189999,0,0,0,0
10.0.2.15,157.56.52.13,34332,40011,TCP,226,0,21897,0,96.88938053097345,2.3974543747951773,5580.564768,0.04049769322559003046051556909,3.923796409560818128291634586,0,0,0,226
157.56.52.13,10.0.2.15,40011,34332,TCP,0,226,0,16445,72.76548672566372,0.8538483653357829,5580.564202,0.04049769733300525515574025467,2.946834657704740801044904814,0,0,0,226
24.140.134.21,10.0.2.15,45411,56917,TCP,0,4,0,248,62.0,0.8112781244591328,5.426399,0.7371370958899262660191408704,45.70249994517542849318673396,0,1,0,4
10.0.2.15,24.140.134.21,56917,45411,TCP,4,0,220,0,55.0,0.8112781244591328,5.426345,0.7371444314727500739448007821,40.54294373100125406696404302,0,1,0,4
10.0.2.15,198.7.63.141,0,0,OTHER,63,0,4951,0,78.58730158730158,0.977895682231035,5494.101218,0.01146684371114183575640123928,0.9011483049819560131736910421,0,0,0,0
10.0.2.15,78.46.223.24,0,0,OTHER,56,0,10706,0,191.17857142857142,2.052948397836257,5494.250727,0.01019247260136914388763387063,1.948582351254608115375146767,0,0,0,0
198.7.63.141,10.0.2.15,0,0,OTHER,0,63,0,17363,275.6031746031746,2.4680540153644865,5494.101401,0.01146684332919904912399340698,3.160298424204493491109484530,0,0,0,0
10.0.2.15,74.125.207.16,42846,465,TCP,21,0,2214,0,105.42857142857143,2.7152088061657307,3.494253,6.009868203590295264824842391,633.6118191785197007772476692,1,1,0,20
78.46.223.24,10.0.2.15,0,0,OTHER,0,28,0,7721,275.75,1.1392781631244115,5494.106945,0.005096369670321370127606789787,1.405323936591117812687572284,0,0,0,0
74.125.207.16,10.0.2.15,465,42846,TCP,0,24,0,5870,244.58333333333334,2.4138909867280645,3.435395,6.986096213099221486903252756,1708.682698787184588671753903,1,1,0,24
10.0.2.15,216.58.208.46,53913,80,TCP,17,0,1373,0,80.76470588235294,0.6402064333604701,115.696937,0.1469356098856791688443748515,11.86721131606102934254862771,1,1,0,16
216.58.208.46,10.0.2.15,80,53913,TCP,0,16,0,1733,108.3125,0.3372900666170139,115.580683,0.1384314366787398202171897531,14.99385498526600677727436513,1,1,0,16
10.0.2.15,74.125.207.16,42848,465,TCP,18,0,2341,0,130.05555555555554,3.197159723424149,2.681786,6.711944950119062445698500924,872.9257293460402880766772591,1,1,0,17
74.125.207.16,10.0.2.15,465,42848,TCP,0,23,0,2204,95.82608695652173,2.032128525239341,2.631615,8.739880263640388126682664447,837.5085261331919752699388018,1,1,0,23
10.0.2.15,74.125.207.16,42849,465,TCP,21,0,2503,0,119.19047619047619,2.9385400412082454,2.418397,8.683437830926849479221153516,1034.983090038566868880502250,1,1,0,20
74.125.207.16,10.0.2.15,465,42849,TCP,0,23,0,2204,95.82608695652173,2.032128525239341,2.344011,9.812240642215416224582563819,940.2686250192511895208682894,1,1,0,23
10.0.2.15,91.190.218.66,42120,12350,TCP,22,0,1243,0,56.5,1.0,5400.949822,0.004073357599136754209230274163,0.2301447043512266128215104902,0,0,0,22
91.190.218.66,10.0.2.15,12350,42120,TCP,0,22,0,1320,60.0,-0.0,5400.949361,0.004073357946819675801067004301,0.2444014768091805480640202581,0,0,0,22
10.0.2.15,74.125.207.16,42850,465,TCP,16,0,2233,0,139.5625,3.375,2.625725,6.093555113349646288168029782,850.4317855068600100924506565,1,1,0,15
74.125.207.16,10.0.2.15,465,42850,TCP,0,23,0,2198,95.56521739130434,2.032128525239341,2.567656,8.957586218714656480463114997,856.0336742928180410459968158,1,1,0,23
10.0.2.15,74.125.207.16,42851,465,TCP,16,0,2233,0,139.5625,3.375,2.814738,5.684365649662597371407214455,793.3242809810362456470193673,1,1,0,15
74.125.207.16,10.0.2.15,465,42851,TCP,0,23,0,2204,95.82608695652173,2.032128525239341,2.760952,8.330459928314581347303393902,798.2753774784929256285513113,1,1,0,23
10.0.2.15,74.125.207.16,42852,465,TCP,19,0,2393,0,125.94736842105263,3.1083757000539416,2.596494,7.317559755578098774732389137,921.6273944788626509439266950,1,1,0,18
74.125.207.16,10.0.2.15,465,42852,TCP,0,23,0,2198,95.56521739130434,2.032128525239341,2.540481,9.053403666471034422221618662,865.1904895175362460888312095,1,1,0,23
10.0.2.15,74.125.207.16,42853,465,TCP,17,0,2258,0,132.8235294117647,3.057476076289931,3.135741,5.421366114101898084057324887,720.0849815083579925765552703,1,1,0,16
74.125.207.16,10.0.2.15,465,42853,TCP,0,22,0,2144,97.45454545454545,2.09098996700847,3.083008,7.135888067757203354645852362,695.4247280577929087436685211,1,1,0,22
10.0.2.15,74.125.207.16,42854,465,TCP,16,0,2233,0,139.5625,3.375,2.637833,6.065584894873936295436443475,846.5281918908437342318486424,1,1,0,15
74.125.207.16,10.0.2.15,465,42854,TCP,0,23,0,2210,96.08695652173913,2.032128525239341,2.571742,8.943354348919914983695876180,859.3397004831744397377341895,1,1,0,23
10.0.2.15,134.170.18.137,43185,443,TCP,28,0,9092,0,324.7142857142857,1.2638091738835462,5400.834752,0.005184383763941533754965736082,1.683443470777015175005302588,0,0,0,28
134.170.18.137,10.0.2.15,443,43185,TCP,0,28,0,9024,322.2857142857143,1.7273966735744792,5400.833199,0.005184385254701882897383663487,1.670853304943921116642506404,0,0,0,28
10.0.2.15,74.125.207.16,42855,465,TCP,18,0,2339,0,129.94444444444446,3.197159723424149,2.643026,6.810375683023927876608099958,884.9704845884981835214636557,1,1,0,17
74.125.207.16,10.0.2.15,465,42855,TCP,0,23,0,2210,96.08695652173913,2.032128525239341,2.591488,8.875209918008495505284994567,852.7919095129902202904277388,1,1,0,23
10.0.2.15,74.125.207.16,42856,465,TCP,19,0,2397,0,126.15789473684211,3.1083757000539416,2.803748,6.776643264658592712326500099,854.9270476519287753392958283,1,1,0,18
74.125.207.16,10.0.2.15,465,42856,TCP,0,23,0,2210,96.08695652173913,2.032128525239341,2.743141,8.384548953189063194345460186,805.6457907194708547610203048,1,1,0,23
10.0.2.15,74.125.193.16,40697,995,TCP,37,0,3014,0,81.45945945945945,2.3948867308338793,4.079988,9.068654123492520076039439332,738.7276629244987975454829769,1,1,0,36
74.125.193.16,10.0.2.15,995,40697,TCP,0,50,0,40435,808.7,3.2508248804997626,4.032383,12.39961581030373354911971407,10027.56930579262932117311277,1,1,0,50
10.0.2.15,24.140.134.21,56931,45411,TCP,25,0,2702,0,108.08,2.3517374334224663,36.910898,0.6773067401394569159493220674,73.20331247427250347580272905,1,1,0,24
10.0.2.15,108.237.134.2,39783,7124,TCP,10,0,722,0,72.2,2.1609640474436813,2.716262,3.681529984957268481464600985,265.8064649139147843617441911,1,1,0,9
10.0.2.15,64.4.23.162,0,0,OTHER,19,0,3220,0,169.47368421052633,3.11583409216322,4673.293129,0.004065655518609776467972120651,0.6890216194696568540458014997,0,0,0,0
10.0.2.15,64.4.23.153,0,0,OTHER,3,0,231,0,77.0,-0.0,3957.252780,0.0007581016848764460277920380916,0.05837382973548634413998693306,0,0,0,0
10.0.2.15,111.221.77.153,0,0,OTHER,3,0,231,0,77.0,-0.0,3957.009084,0.0007581483732575631357837944251,0.05837742474083236145535217073,0,0,0,0
10.0.2.15,157.55.56.153,0,0,OTHER,3,0,231,0,77.0,-0.0,3956.649549,0.0007582172650995126078577044075,0.05838272941266247080504323938,0,0,0,0
10.0.2.15,89.178.255.157,0,0,OTHER,1,0,60,0,60.0,-0.0,0.0,0,0,0,0,0,0
10.0.2.15,186.109.25.153,0,0,OTHER,1,0,60,0,60.0,-0.0,0.0,0,0,0,0,0,0
10.0.2.15,86.139.207.111,0,0,OTHER,1,0,60,0,60.0,-0.0,0.0,0,0,0,0,0,0
10.0.2.15,86.77.120.14,0,0,OTHER,1,0,60,0,60.0,-0.0,0.0,0,0,0,0,0,0
157.55.56.153,10.0.2.15,0,0,OTHER,0,3,0,1455,485.0,-0.0,3956.648353,0.0007582174942904257632924904004,0.3677354847308564951968578442,0,0,0,0
10.0.2.15,65.55.223.27,0,0,OTHER,2,0,154,0,77.0,-0.0,1500.406320,0.001332972257808138264840153433,0.1026388638512266463926918143,0,0,0,0
24.140.134.21,10.0.2.15,45411,56931,TCP,0,27,0,3163,117.14814814814815,2.5103186527513284,36.845561,0.7327884083512800904293464279,85.84480502278144170474158339,1,1,0,27
65.55.223.27,10.0.2.15,0,0,OTHER,0,2,0,124,62.0,-0.0,1500.407966,0.001332970795490964488787578191,0.08264418932043979830482984786,0,0,0,0
10.0.2.15,157.56.52.27,0,0,OTHER,3,0,231,0,77.0,-0.0,3957.036212,0.0007581431756682645187781769029,0.05837702452645636794591962152,0,0,0,0
64.4.23.153,10.0.2.15,0,0,OTHER,0,3,0,1455,485.0,-0.0,3957.254204,0.0007581014120769887240733853043,0.3676791848573395311755918726,0,0,0,0
108.237.134.2,10.0.2.15,7124,39783,TCP,0,11,0,810,73.63636363636364,1.6729330318733675,2.606458,4.220286687911334078661539914,310.7665652007436912468952118,1,1,0,11
10.0.2.15,157.55.130.168,0,0,OTHER,3,0,231,0,77.0,-0.0,3956.541035,0.0007582380603314025782624038929,0.05838433064551799852620509975,0,0,0,0
157.55.130.168,10.0.2.15,0,0,OTHER,0,3,0,1455,485.0,-0.0,3956.542980,0.0007582376875885725876785496211,0.3677452784804577050240965662,0,0,0,0
157.56.52.27,10.0.2.15,0,0,OTHER,0,3,0,186,62.0,-0.0,3957.035335,0.0007581433436959692956595748974,0.04700488730915009633089364364,0,0,0,0
10.0.2.15,157.55.235.155,0,0,OTHER,3,0,231,0,77.0,-0.0,3956.835497,0.0007581816333467855562962768275,0.05837998576770248783481331572,0,0,0,0
10.0.2.15,213.199.179.153,0,0,OTHER,3,0,231,0,77.0,-0.0,3956.476228,0.0007582504802553814307917029648,0.05838528697966437017096112829,0,0,0,0
89.178.255.157,10.0.2.15,0,0,OTHER,0,1,0,68,68.0,-0.0,0.0,0,0,0,0,0,0
10.0.2.15,111.221.77.152,0,0,OTHER,1,0,60,0,60.0,-0.0,0.0,0,0,0,0,0,0
10.0.2.15,157.55.130.160,0,0,OTHER,1,0,60,0,60.0,-0.0,0.0,0,0,0,0,0,0
157.55.130.160,10.0.2.15,0,0,OTHER,0,1,0,68,68.0,-0.0,0.0,0,0,0,0,0,0
111.221.77.153,10.0.2.15,0,0,OTHER,0,3,0,1455,485.0,-0.0,3957.008574,0.0007581484709716982281171069305,0.3677020084212736406367968613,0,0,0,0
157.55.235.155,10.0.2.15,0,0,OTHER,0,3,0,186,62.0,-0.0,3956.839544,0.0007581808578892427284132500067,0.04700721318913304916162150041,0,0,0,0
213.199.179.153,10.0.2.15,0,0,OTHER,0,3,0,1455,485.0,-0.0,3956.477187,0.0007582502964650608511141656685,0.3677513937855545127903703492,0,0,0,0
186.109.25.153,10.0.2.15,0,0,OTHER,0,1,0,68,68.0,-0.0,0.0,0,0,0,0,0,0
10.0.2.15,24.140.134.21,0,0,OTHER,14,0,1025,0,73.21428571428571,2.41379956460568,1520.037363,0.009210299918134314965519699531,0.6743255297205480599755494300,0,0,0,0
64.4.23.162,10.0.2.15,0,0,OTHER,0,19,0,1573,82.78947368421052,1.7990156706551217,4673.041896,0.004065874097183570382438531426,0.3366115765720924321882005228,0,0,0,0
24.140.134.21,10.0.2.15,0,0,OTHER,0,4,0,252,63.0,-0.0,1520.038115,0.002631512960449679250312746270,0.1657853165083297927697030150,0,0,0,0
111.221.77.152,10.0.2.15,0,0,OTHER,0,1,0,68,68.0,-0.0,0.0,0,0,0,0,0,0
10.0.2.15,108.237.134.2,0,0,OTHER,3,0,189,0,63.0,-0.0,1500.017749,0.001999976334946687354164100628,0.1259985091016413033123383395,0,0,0,0
108.237.134.2,10.0.2.15,0,0,OTHER,0,2,0,126,63.0,-0.0,1497.987785,0.001335124371524831893071811664,0.08411283540606440926352413481,0,0,0,0
10.0.2.15,111.221.74.23,0,0,OTHER,4,0,733,0,183.25,1.5,4274.300032,0.0009358257422393318785161031953,0.1714900672653575667380759105,0,0,0,0
10.0.2.15,157.55.130.147,0,0,OTHER,4,0,280,0,70.0,1.0,3623.947459,0.001103768761896942281248454491,0.07726381333278595968739181436,0,0,0,0
