src_ip,dst_ip,src_port,dst_port,protocol,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,avg_pkt_size,pkt_size_entropy,duration,pkt_rate,byte_rate,syn_count,fin_count,rst_count,ack_count
173.194.123.5,10.8.0.10,443,33808,TCP,0,9,0,4738,526.4444444444445,2.725480556997868,0.063886,140.8759352596813073286792098,74163.35347337444823592023291,1,1,0,9
10.8.0.10,173.194.123.5,33809,443,TCP,14,0,1123,0,80.21428571428571,2.406666316740689,0.090882,154.0459056798926079971831606,12356.68229132281419863119210,1,1,4,9
173.194.123.5,10.8.0.10,443,33809,TCP,0,9,0,4737,526.3333333333334,2.725480556997868,0.064778,138.9360585383926641761091729,73126.67881070733891135879465,1,1,0,9
10.8.0.10,173.194.123.3,40552,443,TCP,14,0,1127,0,80.5,2.406666316740689,0.092577,151.2254663685364615401233568,12173.65004266718515397993022,1,1,4,9
173.194.123.3,10.8.0.10,443,40552,TCP,0,9,0,4739,526.5555555555555,2.725480556997868,0.066933,134.4628210299852090896867016,70802.14542901110065289169767,1,1,0,9
10.8.0.10,216.58.219.237,35147,443,TCP,14,0,1218,0,87.0,2.403677461028802,0.430733,32.50273371206756854013971532,2827.737832949878462992155233,1,1,0,13
216.58.219.237,10.8.0.10,443,35147,TCP,0,11,0,4491,408.27272727272725,2.6635327548042547,0.404578,27.18882391034608901126605994,11100.45528921493506814507956,1,1,0,11
10.8.0.10,173.194.123.5,33812,443,TCP,14,0,1123,0,80.21428571428571,2.406666316740689,0.096015,145.8105504348278914752903192,11696.08915273655158048221632,1,1,4,9
10.8.0.10,173.194.123.11,56579,443,TCP,15,0,1175,0,78.33333333333333,2.358938532350277,0.112312,133.5565211197378730678823278,10461.92748771280005698411568,1,1,5,9
10.8.0.10,173.194.123.15,35335,443,TCP,15,0,1163,0,77.53333333333333,2.358938532350277,0.103812,144.4919662466766847763264363,11202.94378299233229299117636,1,1,5,9
173.194.123.5,10.8.0.10,443,33812,TCP,0,9,0,4738,526.4444444444445,2.725480556997868,0.070432,127.7828259881871876419809178,67270.55883689232167196728760,1,1,0,9
173.194.123.11,10.8.0.10,443,56579,TCP,0,10,0,4478,447.8,2.6464393446710157,0.086509,115.5949092001988232438243420,51763.40033984903304858454034,1,1,0,10
173.194.123.15,10.8.0.10,443,35335,TCP,0,10,0,4789,478.9,2.6464393446710157,0.078044,128.1328481369483880887704372,61362.82097278458305571216237,1,1,0,10
10.8.0.10,173.194.123.5,33815,443,TCP,37,0,10046,0,271.5135135135135,2.8361145135174612,3.995429,9.260582530686942503545927108,2514.373300088676334881686047,1,0,0,36
10.8.0.10,173.194.123.11,56582,443,TCP,30,0,2529,0,84.3,1.4388264292981419,0.293564,102.1923669114741589568203186,8614.816530637271600059952855,1,0,0,29
173.194.123.5,10.8.0.10,443,33815,TCP,0,41,0,12096,295.0243902439024,3.7160161775740237,3.995174,10.26238156335618924232086012,3027.652863179425977441783512,1,0,0,41
173.194.123.11,10.8.0.10,443,56582,TCP,0,31,0,29076,937.9354838709677,2.692482312372207,0.333331,93.00065100455703189922329456,87228.61060027420191941343589,1,0,0,31
10.8.0.10,173.194.123.15,35338,443,TCP,14,0,1123,0,80.21428571428571,2.406666316740689,0.098174,142.6039480921628944527064192,11438.87383624992360502780777,1,1,4,9
10.8.0.10,173.194.123.1,48962,443,TCP,241,0,116623,0,483.9128630705394,3.6049137175658816,17.367664,13.87636241696062291393937607,6714.950266195845336482787783,1,0,0,240
10.8.0.10,173.194.123.3,40561,443,TCP,59,0,5018,0,85.05084745762711,0.9793601266407179,0.847217,69.63977351729250003245921647,5922.921754402945172252209292,1,0,0,58
173.194.123.15,10.8.0.10,443,35338,TCP,0,9,0,4738,526.4444444444445,2.725480556997868,0.072628,123.9191496392575866057168034,65236.54788786693837087624608,1,1,0,9
173.194.123.1,10.8.0.10,443,48962,TCP,0,330,0,63090,191.1818181818182,4.051806454169929,17.367499,19.00100872324794721450682105,3632.647394999130272009804060,1,0,0,330
173.194.123.3,10.8.0.10,443,40561,TCP,0,61,0,27756,455.0163934426229,5.178013616892499,0.887391,68.74083690278580693290781628,31278.20768973316159393097293,1,0,0,61
10.8.0.10,173.194.123.29,51044,443,TCP,16,0,3210,0,200.625,2.5,0.202930,78.84492189424924850933819544,15818.26245503375548218597546,1,0,0,15
173.194.123.29,10.8.0.10,443,51044,TCP,0,15,0,5275,351.6666666666667,3.323231428797621,0.241771,62.04218041038834268791542410,21818.16677765323384525025748,1,0,0,15
10.8.0.10,173.194.123.1,48965,443,TCP,41,0,8660,0,211.21951219512195,2.964729654963591,16.567938,2.474659188125885067894387340,522.6963065651259679991559601,1,0,0,40
173.194.123.1,10.8.0.10,443,48965,TCP,0,52,0,8484,163.15384615384616,2.8351790762080644,16.609002,3.130832304072213369593188080,510.8073320720895813005501474,1,0,0,52
10.8.0.10,74.125.22.189,54458,443,TCP,145,0,55041,0,379.5931034482759,3.195741890197727,16.414162,8.833835074857918424346000728,3353.262871415549572375367076,1,0,0,144
10.8.0.10,173.194.123.9,38602,443,TCP,16,0,5435,0,339.6875,2.7806390622295662,11.559038,1.384198235181855099014295134,470.1948380133364039464183784,1,0,0,15
173.194.123.9,10.8.0.10,443,38602,TCP,0,18,0,6160,342.22222222222223,3.1916116417513782,11.598895,1.551871967114108714666353993,531.0850731901616490191522555,1,0,0,18
74.125.22.189,10.8.0.10,443,54458,TCP,0,168,0,93043,553.827380952381,4.243240568035308,16.374993,10.25954637049310494361738048,5682.017696129702162315428165,1,0,0,168
10.8.0.10,216.58.219.237,35160,443,TCP,10,0,1237,0,123.7,2.5219280948873624,0.121705,82.16589293784150199252290374,10163.92095641099379647508319,1,1,0,9
216.58.219.237,10.8.0.10,443,35160,TCP,0,7,0,626,89.42857142857143,2.128085278891394,0.095504,73.29535935667616016083095996,6554.699279611325180097168705,1,1,0,7
10.8.0.10,173.194.123.15,35346,443,TCP,14,0,1123,0,80.21428571428571,2.406666316740689,0.096178,145.5634344652623261036827549,11676.26692174925658674540955,1,1,4,9
173.194.123.15,10.8.0.10,443,35346,TCP,0,9,0,4737,526.3333333333334,2.725480556997868,0.070540,127.5871845761270201304224553,67153.38814856818826197901900,1,1,0,9
10.8.0.10,216.58.219.237,35162,443,TCP,47,0,15581,0,331.51063829787233,2.8901864880864823,5.754846,8.167030012618930202476313006,2707.457332481181946484753893,1,0,0,46
216.58.219.237,10.8.0.10,443,35162,TCP,0,67,0,42675,636.9402985074627,3.467323518041008,5.754461,11.64314086062969233782277784,7415.985615333912246516224543,1,0,0,67
10.8.0.10,173.194.123.5,33827,443,TCP,23,0,6218,0,270.3478260869565,2.8183758278451165,5.323550,4.320425280123226042772210273,1168.017582252444327563374064,1,0,0,22
173.194.123.5,10.8.0.10,443,33827,TCP,0,21,0,9112,433.9047619047619,3.3680424225727155,5.362989,3.915726845607924983623870942,1699.052524627591069084795811,1,0,0,21
10.8.0.10,74.125.224.143,45951,443,TCP,19,0,5428,0,285.6842105263158,3.1813663288914587,18.540479,1.024784742616412445438977062,292.7648201537835133601456575,1,0,0,18
74.125.224.143,10.8.0.10,443,45951,TCP,0,22,0,5986,272.09090909090907,3.2312702546075758,18.579650,1.184091196551065278409442589,322.1804501161216707526783336,1,0,0,22
10.8.0.10,173.194.123.15,35350,443,TCP,10,0,963,0,96.3,2.1609640474436813,0.103230,96.87106461300009687106461300,9328.683522231909328683522232,1,0,1,9
10.8.0.10,173.194.123.12,43045,443,TCP,12,0,1108,0,92.33333333333333,2.292481250360578,0.153644,78.10262685168311160865377106,7211.475879305407305199031527,1,1,0,11
173.194.123.15,10.8.0.10,443,35350,TCP,0,8,0,4686,585.75,2.75,0.057923,138.1143932462061702605182743,80900.50584396526423009857915,1,0,0,8
173.194.123.12,10.8.0.10,443,43045,TCP,0,11,0,4531,411.90909090909093,2.550340709546388,0.128152,85.83557026031587489855796242,35356.45171359011174230601161,1,1,0,11
10.8.0.10,173.194.123.12,43046,443,TCP,10,0,1237,0,123.7,2.5219280948873624,0.148204,67.47456209009203530269088554,8346.603330544384766942862541,1,1,0,9
10.8.0.10,173.194.123.15,35353,443,TCP,14,0,1159,0,82.78571428571429,2.0930692077718898,0.147474,94.93198801144608541166578516,7859.012436090429499437188928,1,0,2,12
173.194.123.12,10.8.0.10,443,43046,TCP,0,7,0,626,89.42857142857143,2.128085278891394,0.122652,57.07204122232006000717477090,5103.871115024622509213058083,1,1,0,7
173.194.123.15,10.8.0.10,443,35353,TCP,0,9,0,4738,526.4444444444445,2.725480556997868,0.121987,73.77835343110331428758802167,38840.20428406305589939911630,1,0,0,9
10.8.0.10,173.194.123.15,35354,443,TCP,14,0,1125,0,80.35714285714286,2.406666316740689,0.097984,142.8804702808621815806662312,11481.46636185499673416067929,1,1,4,9
173.194.123.15,10.8.0.10,443,35354,TCP,0,9,0,4737,526.3333333333334,2.725480556997868,0.072492,124.1516305247475583512663466,65345.14153285879821221652044,1,1,0,9
10.8.0.10,216.58.219.227,54668,443,TCP,13,0,3037,0,233.6153846153846,2.5073801024236357,0.138488,93.87094910750389925480908093,21929.69787996071861821962914,1,0,0,12
216.58.219.227,10.8.0.10,443,54668,TCP,0,13,0,7329,563.7692307692307,3.180832987205441,0.176630,73.60018116967672535809318915,41493.51752250467078072807564,1,0,0,13
10.8.0.10,173.194.123.15,35356,443,TCP,14,0,1123,0,80.21428571428571,2.406666316740689,0.093592,149.5854346525344046499700829,11998.88879391400974442260022,1,1,4,9
173.194.123.15,10.8.0.10,443,35356,TCP,0,9,0,4738,526.4444444444445,2.725480556997868,0.067989,132.3743546750209592728235450,69687.74360558325611495977290,1,1,0,9
10.8.0.10,173.194.123.15,35357,443,TCP,14,0,1123,0,80.21428571428571,2.406666316740689,0.093907,149.0836678841832877208301831,11958.63993099555943646373540,1,1,4,9
173.194.123.15,10.8.0.10,443,35357,TCP,0,9,0,4737,526.3333333333334,2.725480556997868,0.068263,131.8430189121486017315383150,69393.37562076088071136633315,1,1,0,9
10.8.0.10,173.194.123.15,35358,443,TCP,14,0,1123,0,80.21428571428571,2.406666316740689,0.093076,150.4147148566762645579956165,12065.40891314624607847350552,1,1,4,9
173.194.123.15,10.8.0.10,443,35358,TCP,0,9,0,4737,526.3333333333334,2.725480556997868,0.067383,133.5648457326031788433284360,70299.63047059347313120520012,1,1,0,9
10.8.0.10,74.125.22.189,54474,443,TCP,15,0,1175,0,78.33333333333333,2.358938532350277,0.138149,108.5784189534488125140247124,8505.309484686823646931935808,1,1,5,9
74.125.22.189,10.8.0.10,443,54474,TCP,0,10,0,4541,454.1,2.6464393446710157,0.099461,100.5419209539417460109992862,45656.08630518494686359477584,1,1,0,10
10.8.0.10,173.194.123.11,56605,443,TCP,14,0,1133,0,80.92857142857143,2.406666316740689,0.095354,146.8213184554397298487740420,11882.03955785808670847578497,1,1,4,9
10.8.0.10,173.194.123.15,35361,443,TCP,15,0,1163,0,77.53333333333333,2.358938532350277,0.094889,158.0794401880091475302722128,12256.42592924364257184710557,1,1,5,9
173.194.123.11,10.8.0.10,443,56605,TCP,0,9,0,4427,491.8888888888889,2.725480556997868,0.068696,131.0119948759753115174100384,64443.34459066030045417491557,1,1,0,9
173.194.123.15,10.8.0.10,443,35361,TCP,0,10,0,4789,478.9,2.6464393446710157,0.069338,144.2210620439008912861634313,69067.46661282413683694366725,1,1,0,10
10.8.0.10,173.194.123.15,35362,443,TCP,14,0,1123,0,80.21428571428571,2.406666316740689,0.095290,146.9199286388918039668380733,11785.07713296253541819708259,1,1,4,9
173.194.123.15,10.8.0.10,443,35362,TCP,0,9,0,4737,526.3333333333334,2.725480556997868,0.069534,129.4330830960393476572611960,68124.94606954870998360514281,1,1,0,9
10.8.0.10,173.194.123.11,56608,443,TCP,14,0,1133,0,80.92857142857143,2.406666316740689,0.102386,136.7374445725001465044048991,11065.96605004590471353505362,1,1,4,9
173.194.123.11,10.8.0.10,443,56608,TCP,0,9,0,4427,491.8888888888889,2.725480556997868,0.075594,119.0570680212715294864671799,58562.84890335211789295446729,1,1,0,9
10.8.0.10,173.194.123.15,35364,443,TCP,14,0,1123,0,80.21428571428571,2.406666316740689,0.102656,136.3778054862842892768079800,10939.44825436408977556109726,1,1,4,9
173.194.123.15,10.8.0.10,443,35364,TCP,0,9,0,4738,526.4444444444445,2.725480556997868,0.077176,116.6165647351508240903907951,61392.14263501606717114128745,1,1,0,9
10.8.0.10,173.194.123.15,35365,443,TCP,208,0,13121,0,63.08173076923077,0.5610373496452136,0.219230,948.7752588605574054645805775,59850.38543994891210144596999,1,0,0,207
173.194.123.15,10.8.0.10,443,35365,TCP,0,391,0,516928,1322.0664961636828,1.1163397642929849,0.259942,1504.181702072000677074116534,1988628.232451854644497618700,1,0,0,391
10.8.8.178,23.67.255.209,39273,443,TCP,10,0,520,0,52.0,-0.0,79.670051,0.1255176804141872583965083692,6.526919381537737436618435201,0,1,0,10
10.8.8.178,23.67.255.209,39272,443,TCP,8,0,416,0,52.0,-0.0,59.670928,0.1340686372432485045313858702,6.971569136648922235632065250,0,1,0,8
23.67.255.209,10.8.8.178,443,39273,TCP,0,11,0,625,56.81818181818182,0.4394969869215134,79.668427,0.1380722629304580094194655055,7.845014939230568717015085537,0,1,0,11
23.67.255.209,10.8.8.178,443,39272,TCP,0,9,0,521,57.888888888888886,0.5032583347756457,59.672115,0.1508242166378718099735529736,8.731046318703468110691233250,0,1,0,9
10.8.8.178,23.63.99.130,42603,443,TCP,15,0,763,0,50.86666666666667,1.158938532350277,85.593943,0.1752460451553213292206903005,8.914182163567344946359113284,0,1,4,11
23.63.99.130,10.8.8.178,443,42603,TCP,0,13,0,738,56.76923076923077,0.6193821946787638,85.464611,0.1521097428267707203394396776,8.635153092781291662346652464,0,1,0,13
173.252.100.27,10.8.8.178,443,47132,TCP,0,2627,0,1125288,428.35477731252377,4.209127392098781,1072.956692,2.448374682395848275300192638,1048.772991855294752194900332,0,0,0,2627
10.8.8.178,173.252.100.27,47132,443,TCP,3087,0,1257215,0,407.26109491415616,2.508424119525096,1072.995242,2.876993186144995039968686087,1171.687395049977304559193935,0,0,0,3087
23.67.255.209,10.8.8.178,443,39285,TCP,0,3,0,209,69.66666666666667,0.9182958340544896,0.132352,22.66682785299806576402321083,1579.122340425531914893617021,0,1,0,3
10.8.8.178,23.67.255.209,39285,443,TCP,2,0,104,0,52.0,-0.0,0.001765,1133.144475920679886685552408,58923.51274787535410764872521,0,1,0,2
10.8.8.178,23.67.255.209,39275,443,TCP,10,0,520,0,52.0,-0.0,77.942643,0.1282994727289399206028976975,6.671572581904875871350680269,0,1,0,10
23.67.255.209,10.8.8.178,443,39275,TCP,0,11,0,625,56.81818181818182,0.4394969869215134,77.941421,0.1411316326911720021116884692,8.018842766543863756345935751,0,1,0,11
10.8.8.178,23.67.255.209,39276,443,TCP,7,0,369,0,52.714285714285715,1.3787834934861753,4.475698,1.564001860715356576784224494,82.44524094342379669048269119,0,1,4,3
23.67.255.209,10.8.8.178,443,39276,TCP,0,5,0,366,73.2,0.9709505944546686,4.345554,1.150601281217538661353650191,84.22401378512383001108719395,0,1,0,5
10.8.8.178,173.252.100.18,45583,443,TCP,10,0,642,0,64.2,2.1709505944546685,64.403050,0.1552721493780185876290020426,9.968471990068793325781931135,0,1,3,7
173.252.100.18,10.8.8.178,443,45583,TCP,0,7,0,498,71.14285714285714,2.2359263506290326,64.186889,0.1090565395683844406293004791,7.758593815007921633341662656,0,1,2,5
10.8.8.178,173.252.100.1,59822,443,TCP,10,0,642,0,64.2,2.1709505944546685,63.400393,0.1577277289117119510599879089,10.12612019613190725805122375,0,1,3,7
173.252.100.1,10.8.8.178,443,59822,TCP,0,7,0,498,71.14285714285714,2.2359263506290326,63.170468,0.1108112733943968881155035926,7.883430592915664325931541302,0,1,2,5
10.8.8.178,23.67.255.209,39269,443,TCP,15,0,785,0,52.333333333333336,1.158938532350277,84.891838,0.1766954321332988455262330402,9.247060948309306249206195771,0,1,4,11
23.67.255.209,10.8.8.178,443,39269,TCP,0,13,0,782,60.15384615384615,0.6193821946787638,84.762493,0.1533697221482147770240783267,9.225778670761842740986865500,0,1,0,13
10.8.8.178,198.7.63.141,0,0,OTHER,485,0,31106,0,64.13608247422681,1.0553342595383737,1065.586352,0.4551484720967972757969407626,29.19143994441850734214358631,0,0,0,0
10.8.8.178,78.46.223.24,0,0,OTHER,59,0,5881,0,99.67796610169492,1.140604055031089,1064.871375,0.05540575264313025598983727025,5.522732733800831109766660786,0,0,0,0
78.46.223.24,10.8.8.178,0,0,OTHER,0,44,0,7987,181.52272727272728,0.46716725069771936,1064.868522,0.04131965504751768782212157455,7.500456474193722105347386726,0,0,0,0
198.7.63.141,10.8.8.178,0,0,OTHER,0,482,0,93629,194.25103734439833,2.031383243698451,1065.578736,0.4523363536788894781398866052,87.86680593070693557833909328,0,0,0,0
10.8.8.178,31.13.90.6,36920,443,TCP,10,0,642,0,64.2,2.1709505944546685,63.297643,0.1579837656830286713835458297,10.14255775685044070282364226,0,1,3,7
31.13.90.6,10.8.8.178,443,36920,TCP,0,10,0,654,65.4,2.1219280948873624,63.173886,0.1582932542728177272488825525,10.35237882944227936207691893,0,1,2,8
10.8.8.178,157.56.52.13,56909,40011,TCP,29,0,2223,0,76.65517241379311,1.710493499960553,1053.376048,0.02753052915438988603241907016,2.110357458972714367243710102,0,0,0,29
157.56.52.13,10.8.8.178,40011,56909,TCP,0,29,0,1567,54.03448275862069,1.9054668936523427,1053.374146,0.02753057886423576604470791711,1.487600588974394668691631245,0,0,0,29
10.8.8.178,23.192.162.144,44001,443,TCP,11,0,747,0,67.9090909090909,2.1180782093497093,122.651692,0.08968486142041970362708082331,6.090417407368501691766306819,0,1,2,9
23.192.162.144,10.8.8.178,443,44001,TCP,0,7,0,494,70.57142857142857,1.8423709931771084,122.517194,0.05713483774367212491007588698,4.032087120767718529368212596,0,1,2,5
10.8.8.178,23.63.99.218,37109,443,TCP,7,0,531,0,75.85714285714286,1.9502120649147467,5.280566,1.325615473795801434921938292,100.5574023693672231347927476,0,1,2,5
23.63.99.218,10.8.8.178,443,37109,TCP,0,5,0,358,71.6,1.9219280948873623,5.157591,0.9694448435325716986864604037,69.41225079693213362595056491,0,1,2,3
10.8.8.178,157.56.53.46,38688,12350,TCP,4,0,218,0,54.5,1.0,540.517262,0.007400318696944779536014152310,0.4033173689834904847127713009,0,0,0,4
157.56.53.46,10.8.8.178,12350,38688,TCP,0,2,0,114,57.0,-0.0,540.242042,0.003702044351446457771237285528,0.2110165280324480929605252751,0,0,0,2
134.170.25.26,10.8.8.178,443,54269,TCP,0,9,0,689,76.55555555555556,0.7642045065086203,960.095788,0.009374064663639582595481608341,0.7176367281386302675874253497,0,0,0,9
10.8.8.178,134.170.25.26,54269,443,TCP,11,0,1594,0,144.9090909090909,1.3092966682370037,960.095846,0.01145718945231224341741397348,1.660250907907792364305261248,0,0,0,11
10.8.8.178,23.67.255.209,39301,443,TCP,10,0,1137,0,113.7,2.3709505944546687,5.403354,1.850702360052663586357658595,210.4248583379878497688657823,1,1,3,6
23.67.255.209,10.8.8.178,443,39301,TCP,0,8,0,631,78.875,1.5487949406953985,5.270553,1.517867290206549483517194496,119.7217825150415905124187158,1,1,0,8
10.8.8.178,111.221.74.41,0,0,OTHER,1,0,62,0,62.0,-0.0,0.0,0,0,0,0,0,0
111.221.74.41,10.8.8.178,0,0,OTHER,0,1,0,48,48.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.178,63.245.216.134,49841,443,TCP,16,0,1995,0,124.6875,1.6216407621868583,1.611448,9.928958303339605125328276184,1238.016988447657014064369437,1,1,0,15
10.8.8.178,63.245.216.134,49842,443,TCP,15,0,1683,0,112.2,1.6922718656836104,4.804719,3.121930751829607517109741485,350.2806303552819634197129947,1,1,0,14
63.245.216.134,10.8.8.178,443,49841,TCP,0,13,0,5381,413.9230769230769,2.7192945256669794,1.338843,9.709876363397351295110778486,4019.141900880088255307007618,1,1,0,13
63.245.216.134,10.8.8.178,443,49842,TCP,0,12,0,4952,412.6666666666667,2.5220552088742005,4.527219,2.650633865956120081666029410,1093.828242017892220367514803,1,1,0,12
10.8.8.178,93.184.220.29,38612,80,TCP,8,0,1302,0,162.75,1.2987949406953985,18.851051,0.4243795213327893495169049195,69.06776709691146663387627565,1,1,0,7
10.8.8.178,93.184.220.29,38613,80,TCP,6,0,759,0,126.5,1.2516291673878228,15.782919,0.3801578149137051264091262206,48.08996358658369849075446690,1,1,0,5
93.184.220.29,10.8.8.178,80,38612,TCP,0,7,0,1948,278.2857142857143,1.3787834934861753,18.851376,0.3713256793562443399357160984,103.3346319122805677421107085,1,1,0,7
10.8.8.178,93.184.220.29,38614,80,TCP,4,0,216,0,54.0,0.8112781244591328,5.586897,0.7159609350235023126433152428,38.66189049126912488273902311,1,1,0,3
93.184.220.29,10.8.8.178,80,38613,TCP,0,6,0,1108,184.66666666666666,1.2516291673878228,15.781299,0.3801968393096157673712411127,70.20968299250904504122252547,1,1,0,6
93.184.220.29,10.8.8.178,80,38614,TCP,0,2,0,112,56.0,1.0,5.447784,0.3671217507889446424454420366,20.55881804418089997694475405,1,1,0,2
10.8.8.178,63.245.217.160,54875,443,TCP,14,0,3464,0,247.42857142857142,2.260820318171659,12.020171,1.164708888084870007256968308,288.1822563089992646527241584,1,1,0,13
10.8.8.178,63.245.217.160,54876,443,TCP,13,0,2735,0,210.3846153846154,2.1887870678023824,11.771496,1.104362606078275862303313020,232.3409021249295756461200853,1,1,0,12
63.245.217.160,10.8.8.178,443,54875,TCP,0,15,0,5163,344.2,2.5492553971685,12.020587,1.247859193565172815603763776,429.5131344251324831308154918,1,1,2,13
63.245.217.160,10.8.8.178,443,54876,TCP,0,12,0,4474,372.8333333333333,2.688721875540867,11.770598,1.019489409119230815630607723,380.0996346999532224276115793,1,1,2,10
10.8.8.178,63.245.217.160,54877,443,TCP,10,0,1619,0,161.9,2.1609640474436813,10.859938,0.9208155700336410760356090431,149.0800407884464902101651041,1,1,0,9
10.8.8.178,63.245.217.160,54878,443,TCP,12,0,2480,0,206.66666666666666,2.292481250360578,13.639001,0.8798298350443701851770521903,181.8314992425031716032574527,1,1,0,11
10.8.8.178,63.245.217.160,54879,443,TCP,8,0,806,0,100.75,2.0,6.563817,1.218803022692436428376964196,122.7944045362629701589791428,1,1,0,7
10.8.8.178,63.245.217.160,54880,443,TCP,8,0,806,0,100.75,2.0,6.534138,1.224339002328998867180338095,123.3521544846466358684190631,1,1,0,7
63.245.217.160,10.8.8.178,443,54877,TCP,0,9,0,1578,175.33333333333334,2.0588138903312014,10.857944,0.8288862053442161794166556762,145.3313813370192367910536286,1,1,2,7
10.8.8.178,63.245.217.160,54881,443,TCP,8,0,806,0,100.75,2.0,6.526009,1.225864077110528042483545456,123.5058057688857002802172047,1,1,0,7
10.8.8.178,63.245.217.160,54882,443,TCP,8,0,806,0,100.75,2.0,6.312719,1.267282766744409184061574735,127.6787387494992252942036546,1,1,0,7
63.245.217.160,10.8.8.178,443,54878,TCP,0,11,0,2711,246.45454545454547,2.222191575506678,13.639702,0.8064692322456898251882629107,198.7580080561877378259437046,1,1,2,9
10.8.8.178,63.245.217.160,54883,443,TCP,8,0,806,0,100.75,2.0,6.288334,1.272197055690744162126248383,128.1738533608424743342195246,1,1,0,7
10.8.8.178,63.245.217.160,54884,443,TCP,8,0,806,0,100.75,2.0,6.282422,1.273394241902247254323253038,128.2944698716514108730677436,1,1,0,7
63.245.217.160,10.8.8.178,443,54879,TCP,0,6,0,481,80.16666666666667,1.2516291673878228,6.281748,0.9551481530300164858571212981,76.57104360123965494954589073,1,1,0,6
63.245.217.160,10.8.8.178,443,54881,TCP,0,7,0,533,76.14285714285714,1.1488348542809166,6.254057,1.119273457213453602997222443,85.22467895639582434250279459,1,1,0,7
63.245.217.160,10.8.8.178,443,54880,TCP,0,6,0,481,80.16666666666667,1.2516291673878228,6.255735,0.9591199115691441533249090634,76.88944624412638962488020992,1,1,0,6
63.245.217.160,10.8.8.178,443,54882,TCP,0,6,0,481,80.16666666666667,1.2516291673878228,6.042495,0.9929673090337683357619658767,79.60287927420709491691759778,1,1,0,6
63.245.217.160,10.8.8.178,443,54883,TCP,0,6,0,481,80.16666666666667,1.2516291673878228,6.011043,0.9981628812171198908409073101,80.01939097757244458241273603,1,1,0,6
63.245.217.160,10.8.8.178,443,54884,TCP,0,7,0,533,76.14285714285714,1.1488348542809166,6.003655,1.165956404890021162108748754,88.77925197234018277199472655,1,1,0,7
10.8.8.178,68.232.34.191,41066,443,TCP,12,0,867,0,72.25,1.584962500721156,6.044926,1.985135963616428058838106538,143.4260733712869272510531973,1,1,2,9
68.232.34.191,10.8.8.178,443,41066,TCP,0,8,0,4531,566.375,2.5,5.909218,1.353817036365894776601574015,766.7681239717336540977164830,1,1,0,8
10.8.8.178,64.4.23.153,0,0,OTHER,1,0,63,0,63.0,-0.0,0.0,0,0,0,0,0,0
64.4.23.153,10.8.8.178,0,0,OTHER,0,1,0,471,471.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.178,64.4.23.162,0,0,OTHER,2,0,334,0,167.0,-0.0,604.326388,0.003309469915121429382295978775,0.5526814758252787068434284554,0,0,0,0
64.4.23.162,10.8.8.178,0,0,OTHER,0,2,0,98,49.0,-0.0,604.325425,0.003309475188802456888190663168,0.1621642842513203875213424952,0,0,0,0
10.8.8.178,23.63.99.232,51194,443,TCP,16,0,1717,0,107.3125,1.9197367178034825,122.983701,0.1300985404561861412838763081,13.96119962270447528652597632,1,1,0,15
23.63.99.232,10.8.8.178,443,51194,TCP,0,14,0,4715,336.7857142857143,3.0391486719030705,122.981700,0.1138380750957256242188878508,38.33903743402473701371830118,1,1,2,12
10.8.8.178,157.56.52.14,0,0,OTHER,1,0,69,0,69.0,-0.0,0.0,0,0,0,0,0,0
157.56.52.14,10.8.8.178,0,0,OTHER,0,1,0,48,48.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.178,96.44.142.5,0,0,OTHER,1,0,76,0,76.0,-0.0,0.0,0,0,0,0,0,0
96.44.142.5,10.8.8.178,0,0,OTHER,0,1,0,76,76.0,-0.0,0.0,0,0,0,0,0,0
10.8.8.178,63.245.217.113,38085,443,TCP,20,0,2224,0,111.2,1.3917601481809736,13.700607,1.459789336341083281930501327,162.3285742011284609506717476,1,1,0,19
10.8.8.178,63.245.217.113,38086,443,TCP,11,0,1191,0,108.27272727272727,1.6729330318733675,6.321245,1.740163527912618479429289642,188.4122510676298735454803603,1,1,0,10
63.245.217.113,10.8.8.178,443,38085,TCP,0,28,0,26430,943.9285714285714,1.6835866985721901,13.701195,2.043617363302981966171563867,1929.028818289207620211229750,1,1,2,26
63.245.217.113,10.8.8.178,443,38086,TCP,0,7,0,3064,437.7142857142857,2.2359263506290326,6.043006,1.158363900350256147354478880,507.0324272390264050705890413,1,1,0,7
10.8.8.178,93.184.220.29,38629,80,TCP,8,0,1302,0,162.75,1.2987949406953985,16.107961,0.4966488309724613810525118604,80.82959724076808976629630529,1,1,0,7
93.184.220.29,10.8.8.178,80,38629,TCP,0,7,0,1948,278.2857142857143,1.3787834934861753,16.107135,0.4345900124385869988672721747,120.9401920329096391133494566,1,1,0,7
10.8.8.178,93.184.220.29,38630,80,TCP,4,0,216,0,54.0,0.8112781244591328,5.605193,0.7136239554998373829411404746,38.53569359699121867882158563,1,1,0,3
93.184.220.29,10.8.8.178,80,38630,TCP,0,2,0,112,56.0,1.0,5.468605,0.3657239826244535855122101523,20.48054302696940078868376853,1,1,0,2
10.8.8.178,23.192.162.186,46878,443,TCP,43,0,7303,0,169.8372093023256,2.156359224059937,120.290010,0.3574694191146879113236419217,60.71160855336199573015248731,1,1,2,40
